user_segment,city,cart_size_at_show,cart_value_at_show,discount_on_order,has_main_in_cart,has_drink_in_cart,has_dessert_in_cart,has_side_in_cart,item_category,item_price,item_popularity,is_complement_category,is_bestseller,is_ghost_kitchen,meal_slot,hour,is_weekend,is_festival_order,is_rainy_weather,rank_shown,city_tier,user_preference_drift,meal_complete_score,label,missing_drink,missing_dessert,split
4,1,4,757.0,0.3,0,0,1,1,1,108.0,0.095,1,0,1,1,19,0,0,0,1,1,0,2,0,1,0,2
4,4,2,326.0,0.0,0,0,0,1,2,451.0,0.031,1,0,0,1,19,0,0,0,2,1,0,1,1,0,0,2
3,6,2,403.0,0.0,0,0,1,0,0,100.0,0.498,0,0,0,2,0,1,0,1,7,2,0,1,0,0,0,2
4,3,1,257.0,0.1,0,0,0,0,0,311.0,0.695,1,0,0,1,20,0,0,1,5,1,0,0,0,0,1,2
4,3,3,144.0,0.0,0,1,1,0,1,90.0,0.584,1,0,0,1,21,0,0,0,1,1,0,2,1,0,0,2
0,1,2,65.0,0.2,0,1,0,0,0,47.0,0.27,1,0,0,1,18,0,0,1,3,1,0,1,0,0,1,2
4,3,4,944.0,0.5,1,1,0,1,2,492.0,0.718,1,0,0,1,22,0,0,0,7,1,0,3,0,0,0,2
0,7,2,423.0,0.2,1,0,0,0,2,184.0,0.419,0,0,0,2,10,1,1,0,2,2,0,1,0,0,0,2
4,5,2,262.0,0.0,0,1,1,0,5,231.0,0.552,0,0,0,3,13,0,0,1,4,2,0,2,0,0,0,2
0,3,1,84.0,0.2,0,0,1,0,5,150.0,0.307,0,0,0,1,18,0,0,1,1,1,0,1,1,0,0,2
5,7,2,546.0,0.1,0,0,1,0,0,319.0,0.713,1,0,0,3,13,0,1,0,3,2,0,1,1,0,0,2
5,4,3,339.0,0.2,0,0,0,1,2,189.0,0.784,1,1,0,0,9,1,1,0,6,1,0,1,1,0,0,2
4,8,3,347.0,0.0,0,0,1,0,5,151.0,0.319,0,0,0,0,9,1,0,0,2,1,0,1,0,0,0,2
5,9,2,237.0,0.0,0,1,0,0,4,132.0,0.082,0,0,0,4,15,0,0,1,2,2,0,1,0,0,0,2
4,6,4,380.0,0.2,0,0,0,1,3,68.0,0.63,1,0,0,3,12,1,1,0,6,2,0,1,1,0,0,2
4,0,3,977.0,0.1,0,0,0,0,5,301.0,0.556,0,0,0,1,19,1,0,0,3,2,0,0,1,0,0,2
5,3,1,85.0,0.0,0,0,1,0,2,219.0,0.08,0,0,0,3,13,0,1,0,4,1,0,1,0,0,0,2
5,2,2,250.0,0.2,0,0,0,1,2,193.0,0.805,1,1,0,3,13,1,0,0,3,1,0,1,1,0,0,2
3,3,1,72.0,0.0,0,0,0,0,1,107.0,0.363,1,0,1,2,0,0,0,0,3,1,0,0,0,1,0,2
0,4,3,838.0,0.1,1,1,0,1,2,421.0,0.066,1,0,0,1,22,0,0,0,3,1,0,3,0,0,0,2
0,6,2,176.0,0.0,0,0,0,1,5,119.0,0.451,0,0,0,2,10,0,0,1,4,2,0,1,0,0,0,2
5,6,3,139.0,0.0,0,0,1,0,4,56.0,0.351,0,0,0,3,12,0,1,0,2,2,0,1,0,0,0,2
5,9,3,393.0,0.1,1,0,0,1,2,238.0,0.261,1,0,0,1,21,0,0,1,3,2,0,2,0,0,0,2
5,2,1,40.0,0.0,0,1,0,0,0,161.0,0.589,1,0,1,4,16,1,0,0,5,1,0,1,0,0,1,2
4,5,4,559.0,0.0,0,1,1,1,5,332.0,0.465,0,0,0,1,22,0,0,0,1,2,0,3,0,0,0,2
4,8,4,950.0,0.0,0,1,1,1,0,176.0,0.465,1,0,0,0,9,0,0,0,1,1,0,3,1,0,0,2
4,1,1,108.0,0.1,0,1,0,0,2,497.0,0.544,1,0,0,1,21,0,1,0,10,1,0,1,1,0,0,2
4,7,3,985.0,0.1,1,0,0,1,3,163.0,0.58,1,0,0,2,10,0,0,1,7,2,0,2,1,0,0,2
5,0,3,328.0,0.0,0,0,1,0,2,227.0,0.202,1,0,0,1,20,0,0,0,5,2,0,1,1,0,0,2
0,1,1,114.0,0.1,0,0,0,0,1,76.0,0.268,1,0,0,1,20,0,0,0,1,1,0,0,0,1,0,2
2,3,3,160.0,0.5,0,1,0,0,2,99.0,0.433,1,0,0,3,12,0,0,0,1,1,0,1,1,0,0,2
0,9,2,70.0,0.1,0,1,1,0,0,57.0,0.354,1,0,0,3,12,0,1,0,1,2,0,2,1,0,0,2
5,3,3,296.0,0.2,1,1,0,0,3,98.0,0.397,1,0,0,3,12,0,0,0,2,1,0,2,0,0,0,2
0,2,1,66.0,0.2,0,0,0,1,1,59.0,0.294,1,0,0,1,19,0,0,0,7,1,0,1,0,1,0,2
4,3,4,493.0,0.0,1,0,1,1,4,134.0,0.521,0,0,0,0,8,0,0,0,3,1,0,3,1,0,0,2
0,8,2,826.0,0.1,1,0,1,0,0,243.0,0.076,1,0,0,4,17,0,0,0,6,1,0,2,0,0,0,2
4,5,3,1054.0,0.1,1,0,0,1,5,231.0,0.552,0,0,0,1,21,0,0,0,4,2,0,2,0,0,0,2
5,8,1,51.0,0.2,0,0,0,0,5,49.0,0.365,0,0,0,3,13,0,0,1,2,1,0,0,0,0,0,2
4,5,1,225.0,0.1,0,0,0,1,0,168.0,0.353,0,0,0,2,2,1,0,0,9,2,0,1,0,0,1,2
0,8,2,83.0,0.1,0,1,1,0,3,57.0,0.733,0,1,0,1,21,0,0,1,4,1,0,2,1,0,0,2
1,7,2,94.0,0.2,0,0,1,0,0,35.0,0.302,0,0,0,2,4,0,0,0,6,2,0,1,0,0,0,2
3,4,4,808.0,0.3,1,1,0,0,5,244.0,0.449,0,0,0,2,0,0,0,0,5,1,0,2,0,0,0,2
5,5,2,224.0,0.0,0,0,1,0,3,73.0,0.077,0,0,1,0,8,0,1,0,2,2,0,1,1,0,0,2
4,1,1,213.0,0.0,0,0,1,0,1,129.0,0.501,1,0,1,1,19,0,0,0,3,1,0,1,1,1,0,2
4,1,1,71.0,0.2,0,0,1,0,1,132.0,0.196,1,0,1,1,19,1,1,0,2,1,0,1,0,1,0,2
5,3,3,602.0,0.3,0,1,0,1,5,316.0,0.239,0,0,1,3,13,0,0,1,4,1,0,2,0,0,0,2
4,8,1,218.0,0.2,0,0,0,0,0,248.0,0.242,1,0,0,1,22,1,1,0,4,1,0,0,1,0,1,2
1,9,1,167.0,0.2,0,0,0,0,5,115.0,0.214,0,0,0,1,21,0,0,1,3,2,0,0,0,0,0,2
2,2,5,728.0,0.5,1,0,0,1,4,115.0,0.324,0,0,0,2,3,0,0,0,4,1,0,2,0,0,0,2
4,9,4,645.0,0.0,0,1,0,1,4,179.0,0.497,0,0,1,3,12,0,1,0,4,2,0,2,0,0,0,2
5,4,2,151.0,0.0,1,0,0,1,5,72.0,0.253,0,0,0,3,12,0,0,0,5,1,0,2,0,0,0,2
4,6,2,430.0,0.1,0,1,0,1,1,113.0,0.437,1,0,0,0,8,0,0,0,6,2,0,2,1,0,0,2
5,3,3,684.0,0.2,0,1,0,0,1,161.0,0.158,1,0,1,3,11,0,0,0,7,1,0,1,0,0,0,2
4,8,3,476.0,0.1,1,0,1,0,1,54.0,0.145,1,0,0,1,20,0,0,0,1,1,1,2,0,1,0,2
3,5,3,137.0,0.2,0,0,1,0,0,46.0,0.072,0,0,0,2,23,0,1,0,2,2,0,1,0,0,0,2
2,1,5,569.0,0.0,1,1,0,1,1,33.0,0.687,1,0,0,1,20,1,0,0,4,1,0,3,1,0,0,2
4,3,2,388.0,0.2,0,0,0,1,4,193.0,0.418,0,0,0,3,12,0,0,0,3,1,1,1,0,0,0,2
3,8,4,967.0,0.2,1,0,1,0,0,180.0,0.143,1,0,0,2,5,0,0,0,2,1,0,2,1,0,0,2
4,4,3,326.0,0.5,0,1,0,1,2,451.0,0.031,1,0,0,4,15,0,0,1,1,1,0,2,0,0,0,2
4,4,2,410.0,0.1,0,1,0,1,2,421.0,0.066,1,0,0,1,21,0,0,0,2,1,0,2,0,0,0,2
4,8,3,892.0,0.0,1,0,0,0,1,143.0,0.312,1,0,1,0,8,0,0,1,2,1,0,1,0,1,0,2
5,7,4,202.0,0.3,0,1,0,0,1,68.0,0.34,1,0,0,1,18,0,1,0,3,2,0,1,1,0,0,2
4,5,2,500.0,0.2,1,0,0,0,3,90.0,0.198,1,0,0,0,8,0,1,0,1,2,0,1,0,0,0,2
4,8,2,418.0,0.1,0,1,1,0,3,81.0,0.096,0,0,0,1,18,0,0,0,2,1,0,2,0,0,0,2
5,6,1,25.0,0.0,0,1,0,0,1,37.0,0.556,0,0,0,3,12,1,0,0,4,2,0,1,0,0,0,2
5,4,4,814.0,0.0,0,1,0,1,4,160.0,0.386,0,0,0,3,12,0,0,0,3,1,0,2,0,0,0,2
3,1,1,197.0,0.0,0,0,0,0,1,77.0,0.235,1,0,0,1,20,0,0,0,5,1,0,0,0,1,0,2
4,4,4,225.0,0.0,0,1,0,0,1,83.0,0.443,0,0,0,1,19,0,1,0,2,1,0,1,0,0,0,2
4,9,3,563.0,0.0,0,0,1,1,1,87.0,0.829,1,1,0,1,19,0,0,0,6,2,0,2,1,1,0,2
4,3,3,1004.0,0.0,1,0,0,0,2,419.0,0.063,0,0,1,3,11,0,0,0,4,1,0,1,0,0,0,2
4,1,2,225.0,0.3,0,1,0,1,3,163.0,0.512,0,0,0,1,18,0,0,0,4,1,0,2,0,0,0,2
4,8,1,450.0,0.2,1,0,0,0,3,167.0,0.064,1,0,0,3,11,0,0,1,5,1,1,1,1,0,0,2
4,8,1,213.0,0.1,1,0,0,0,2,231.0,0.666,0,0,0,3,12,1,0,0,1,1,0,1,0,0,0,2
4,3,2,100.0,0.0,0,1,1,0,1,61.0,0.618,1,0,0,3,11,0,0,0,3,1,0,2,1,0,0,2
5,2,1,203.0,0.0,0,0,1,0,5,324.0,0.239,0,0,0,3,13,0,0,0,1,1,0,1,0,0,0,2
5,7,2,73.0,0.0,0,0,1,0,2,113.0,0.562,0,0,0,2,10,0,0,0,4,2,0,1,0,0,0,2
4,8,4,186.0,0.0,1,1,0,0,3,32.0,0.225,1,0,0,3,14,0,1,0,5,1,0,2,1,0,0,2
5,4,4,185.0,0.1,0,1,1,1,2,102.0,0.232,1,0,1,3,11,0,0,0,3,1,0,3,1,0,0,2
1,9,1,34.0,0.1,0,1,0,0,0,31.0,0.3,1,0,0,3,14,0,0,0,2,2,0,1,0,0,1,2
5,4,2,160.0,0.0,0,0,1,0,3,93.0,0.57,0,0,0,3,14,0,0,1,4,1,0,1,0,0,0,2
4,1,2,351.0,0.0,0,0,0,1,2,442.0,0.758,1,1,0,3,12,0,0,0,8,1,0,1,1,0,0,2
5,7,3,192.0,0.5,0,1,0,0,0,60.0,0.201,1,0,1,0,8,1,0,1,1,2,0,1,1,0,1,2
5,6,3,152.0,0.2,0,0,0,0,4,52.0,0.096,0,0,0,3,13,0,0,1,1,2,0,0,0,0,0,2
4,1,1,61.0,0.1,0,1,0,0,1,64.0,0.445,0,0,0,1,21,0,0,0,6,1,0,1,1,0,0,2
3,3,3,151.0,0.1,0,1,0,0,3,31.0,0.076,0,0,0,1,21,0,0,0,5,1,0,1,0,0,0,2
4,5,1,121.0,0.0,0,0,1,0,4,157.0,0.09,0,0,0,1,22,0,1,0,6,2,0,1,1,0,0,2
4,8,2,121.0,0.0,0,0,1,1,3,83.0,0.158,0,0,0,0,9,0,1,0,3,1,0,2,0,0,0,2
4,0,4,664.0,0.0,1,0,0,0,1,63.0,0.056,1,0,0,4,15,1,1,0,3,2,0,1,1,1,0,2
4,8,2,549.0,0.0,0,0,1,0,1,70.0,0.487,1,0,0,3,13,0,1,0,4,1,0,1,1,1,0,2
5,1,4,111.0,0.5,0,1,1,0,1,25.0,0.149,1,0,0,2,0,0,1,0,4,1,0,2,1,0,0,2
5,1,2,133.0,0.1,0,1,0,0,1,25.0,0.837,0,1,0,1,20,1,1,0,2,1,0,1,0,0,0,2
5,7,1,52.0,0.2,0,1,0,0,2,234.0,0.555,1,0,0,3,11,0,0,0,2,2,0,1,0,0,0,2
4,8,3,188.0,0.2,0,1,1,0,1,47.0,0.541,1,0,0,3,13,0,1,0,2,1,0,2,0,0,0,2
5,3,3,93.0,0.5,0,1,0,0,1,80.0,0.64,0,0,0,1,20,1,0,0,2,1,0,1,0,0,0,2
4,3,4,428.0,0.3,1,0,0,0,1,51.0,0.18,1,0,0,1,18,0,1,0,1,1,0,1,1,1,0,2
4,3,2,536.0,0.3,1,0,0,1,2,535.0,0.202,1,0,0,2,5,1,1,0,4,1,0,2,0,0,0,2
5,3,2,65.0,0.0,0,1,0,0,1,47.0,0.108,1,0,0,0,8,1,1,0,7,1,0,1,0,0,0,2
5,2,3,437.0,0.3,1,0,1,0,2,161.0,0.253,0,0,0,1,22,1,0,0,5,1,0,2,0,0,0,2
4,3,3,395.0,0.2,0,1,1,0,2,428.0,0.237,1,0,0,1,20,0,0,1,4,1,0,2,0,0,0,2
4,3,4,1179.0,0.2,1,0,0,1,5,349.0,0.471,0,0,0,3,12,1,0,0,4,1,0,2,1,0,0,2
0,2,3,153.0,0.1,1,0,1,0,2,92.0,0.041,0,0,0,3,12,0,0,0,8,1,0,2,0,0,0,2
4,1,2,255.0,0.0,0,1,1,0,1,173.0,0.238,1,0,0,3,12,0,0,0,5,1,0,2,1,0,0,2
4,1,2,60.0,0.0,0,1,0,0,1,72.0,0.167,0,0,0,3,14,1,1,0,1,1,0,1,1,0,0,2
4,1,3,213.0,0.0,0,1,0,0,4,97.0,0.313,0,0,0,3,14,0,0,1,2,1,0,1,1,0,0,2
0,0,2,141.0,0.0,1,0,1,0,4,45.0,0.138,0,0,0,2,5,1,0,0,1,2,0,2,0,0,0,2
5,4,3,282.0,0.2,0,1,0,0,5,118.0,0.499,0,0,0,3,13,1,1,0,9,1,0,1,0,0,0,2
4,9,3,960.0,0.0,1,0,1,0,5,329.0,0.539,0,0,0,3,14,0,1,0,2,2,0,2,0,0,0,2
3,2,1,66.0,0.0,0,0,0,0,1,28.0,0.366,1,0,0,1,19,1,1,0,4,1,0,0,0,1,0,2
4,1,3,1181.0,0.0,1,0,0,0,0,131.0,0.321,1,0,0,4,15,0,0,0,2,1,0,1,1,0,1,2
0,4,3,140.0,0.3,1,1,0,1,3,46.0,0.433,1,0,0,3,11,0,0,0,5,1,0,3,0,0,0,2
0,3,4,435.0,0.0,0,1,1,0,1,68.0,0.226,1,0,0,3,12,0,0,0,3,1,0,2,0,0,0,2
0,4,4,386.0,0.1,0,0,0,1,4,157.0,0.18,0,0,0,1,19,0,0,0,2,1,0,1,0,0,0,2
2,3,4,620.0,0.1,1,1,0,0,1,41.0,0.525,1,0,1,3,11,0,1,0,1,1,0,2,1,0,0,2
4,7,3,853.0,0.0,0,0,1,0,4,209.0,0.298,0,0,0,1,21,1,0,0,1,2,0,1,0,0,0,2
3,9,3,289.0,0.2,0,0,0,1,1,52.0,0.705,1,0,0,3,12,0,0,1,2,2,0,1,1,1,0,2
5,3,1,183.0,0.0,1,0,0,0,0,81.0,0.179,1,0,0,0,9,0,0,0,7,1,0,1,0,0,1,2
4,4,4,294.0,0.1,0,1,0,0,1,59.0,0.486,0,0,0,0,8,0,0,0,7,1,0,1,0,0,0,2
4,8,3,719.0,0.0,0,0,1,1,4,271.0,0.359,0,0,0,1,21,0,0,0,2,1,0,2,1,0,0,2
4,9,4,1020.0,0.0,1,1,1,0,0,201.0,0.455,1,0,0,2,2,0,0,1,2,2,0,3,1,0,0,2
5,4,2,127.0,0.1,1,1,0,0,0,39.0,0.154,1,0,1,0,8,0,0,0,5,1,0,2,0,0,1,2
4,4,3,613.0,0.2,0,1,0,0,3,160.0,0.293,1,0,0,1,22,0,0,0,1,1,0,1,1,0,0,2
5,4,2,384.0,0.0,0,1,0,0,0,325.0,0.254,1,0,0,1,18,0,0,1,2,1,0,1,0,0,1,2
4,4,3,483.0,0.0,0,1,0,1,2,476.0,0.21,1,0,0,3,11,0,1,0,6,1,0,2,0,0,0,2
0,9,2,85.0,0.2,0,0,1,1,1,33.0,0.324,1,0,0,1,18,0,0,0,5,2,0,2,0,1,0,2
4,1,4,391.0,0.3,0,1,0,0,3,49.0,0.719,1,0,0,3,12,1,0,0,1,1,0,1,1,0,0,2
5,9,3,654.0,0.0,1,1,0,0,1,148.0,0.15,1,0,0,2,23,0,1,0,2,2,0,2,1,0,0,2
3,3,1,60.0,0.0,0,0,0,0,3,39.0,0.727,1,1,1,2,1,0,0,0,4,1,0,0,0,0,0,2
4,3,2,269.0,0.1,0,0,1,0,4,176.0,0.281,0,0,0,1,19,1,0,1,4,1,0,1,0,0,0,2
5,2,1,103.0,0.2,1,0,0,0,1,25.0,0.545,1,0,0,3,13,0,1,0,1,1,0,1,0,1,0,2
0,4,3,966.0,0.0,1,1,0,0,3,126.0,0.348,1,0,0,0,9,0,0,1,4,1,0,2,1,0,0,2
5,8,2,266.0,0.0,1,0,0,1,0,81.0,0.648,1,0,0,3,14,0,0,0,2,1,0,2,1,0,1,2
5,9,2,219.0,0.2,0,0,0,1,1,61.0,0.518,1,0,1,1,20,0,0,0,4,2,0,1,1,1,0,2
5,6,3,694.0,0.0,0,1,1,0,4,189.0,0.196,0,0,0,4,15,0,0,0,4,2,0,2,1,0,0,2
4,1,2,120.0,0.1,0,1,0,1,5,134.0,0.126,0,0,0,0,8,0,0,0,9,1,0,2,0,0,0,2
4,3,2,488.0,0.0,0,0,1,1,5,305.0,0.293,0,0,0,1,20,0,0,1,4,1,0,2,0,0,0,2
0,0,3,123.0,0.2,0,0,0,1,5,51.0,0.087,0,0,0,1,19,1,0,0,7,2,0,1,0,0,0,2
5,8,2,432.0,0.1,0,1,0,0,0,310.0,0.064,1,0,0,1,19,0,0,0,3,1,0,1,0,0,1,2
4,9,4,453.0,0.0,0,1,1,0,0,243.0,0.556,1,0,0,1,19,0,0,1,2,2,0,2,1,0,0,2
5,2,4,814.0,0.5,1,0,0,1,3,152.0,0.584,1,0,0,2,10,1,1,0,1,1,0,2,1,0,0,2
0,1,3,121.0,0.0,0,1,0,1,3,49.0,0.301,1,0,0,3,13,0,0,1,4,1,0,2,0,0,0,2
4,8,2,294.0,0.1,1,0,0,1,0,102.0,0.218,1,0,0,1,19,0,0,1,4,1,0,2,0,0,1,2
5,0,2,161.0,0.0,0,1,0,0,4,86.0,0.721,0,1,1,1,21,0,0,1,5,2,0,1,0,0,0,2
2,9,5,582.0,0.1,1,1,0,0,1,42.0,0.504,1,0,1,4,15,1,0,0,1,2,0,2,1,0,0,2
4,8,2,295.0,0.1,1,0,0,1,3,101.0,0.255,1,0,0,2,23,0,1,0,3,1,0,2,0,0,0,2
5,8,2,378.0,0.1,0,1,1,0,4,162.0,0.232,0,0,0,1,20,1,0,0,6,1,0,2,1,0,0,2
5,4,1,44.0,0.0,0,0,0,1,3,27.0,0.258,0,0,0,0,8,0,1,0,6,1,0,1,0,0,0,2
5,2,2,215.0,0.2,1,0,0,0,2,95.0,0.025,0,0,0,2,2,0,0,0,4,1,0,1,0,0,0,2
0,6,2,210.0,0.1,0,1,0,1,3,72.0,0.247,0,0,0,3,11,1,1,0,2,2,0,2,1,0,0,2
3,3,1,301.0,0.1,0,0,0,0,5,303.0,0.743,0,1,0,3,14,1,0,0,3,1,0,0,0,0,0,2
3,8,3,640.0,0.0,0,1,1,0,4,320.0,0.252,0,0,0,0,8,0,0,0,2,1,0,2,0,0,0,2
4,6,4,499.0,0.0,1,0,0,1,3,75.0,0.457,1,0,0,1,21,0,0,0,3,2,1,2,1,0,0,2
2,5,6,916.0,0.1,1,1,0,1,2,181.0,0.619,1,0,0,1,18,1,1,0,5,2,0,3,1,0,0,2
4,2,2,513.0,0.1,0,0,1,0,1,126.0,0.695,1,0,1,3,13,1,0,0,7,1,0,1,0,1,0,2
5,8,2,303.0,0.1,1,0,0,0,5,176.0,0.427,0,0,0,3,11,1,0,0,5,1,0,1,1,0,0,2
4,4,4,441.0,0.3,0,1,0,1,4,160.0,0.386,0,0,0,1,22,0,1,0,2,1,0,2,0,0,0,2
0,8,2,28.0,0.3,0,1,0,0,4,42.0,0.261,0,0,0,1,20,0,0,0,9,1,0,1,0,0,0,2
5,4,1,25.0,0.1,0,1,0,0,4,43.0,0.419,0,0,0,2,10,0,1,0,3,1,0,1,0,0,0,2
5,9,1,93.0,0.0,0,1,0,0,0,243.0,0.556,1,0,0,4,15,0,0,0,8,2,0,1,0,0,1,2
4,1,3,279.0,0.1,0,0,1,0,4,77.0,0.207,0,0,1,3,11,0,0,0,1,1,0,1,0,0,0,2
0,9,2,375.0,0.2,0,0,1,0,2,365.0,0.275,1,0,0,1,22,0,1,0,4,2,0,1,0,0,0,2
4,6,3,627.0,0.1,0,1,0,1,1,150.0,0.446,1,0,0,2,10,0,1,0,1,2,0,2,0,0,0,2
4,6,3,946.0,0.0,1,0,0,1,1,103.0,0.416,1,0,0,1,18,1,1,0,4,2,0,2,1,1,0,2
4,3,4,425.0,0.0,1,1,1,0,0,98.0,0.576,1,0,0,3,12,0,0,1,6,1,0,3,1,0,0,2
3,3,2,125.0,0.1,0,1,0,0,1,30.0,0.353,0,0,0,2,2,0,0,0,1,1,0,1,0,0,0,2
0,6,4,186.0,0.2,0,1,1,0,0,55.0,0.232,1,0,0,1,21,0,0,0,1,2,0,2,0,0,0,2
5,2,3,107.0,0.2,0,1,1,0,1,25.0,0.076,1,0,0,3,14,1,0,0,1,1,0,2,0,0,0,2
4,3,2,314.0,0.1,0,1,0,0,4,141.0,0.166,0,0,0,1,20,0,1,0,3,1,0,1,0,0,0,2
4,3,4,865.0,0.0,0,1,0,0,1,157.0,0.464,1,0,0,3,14,0,0,0,2,1,0,1,0,0,0,2
5,1,1,172.0,0.1,0,0,1,0,1,187.0,0.49,1,0,0,1,20,0,0,0,4,1,0,1,0,1,0,2
3,2,3,92.0,0.0,0,1,1,0,5,55.0,0.21,0,0,0,1,22,1,1,0,6,1,0,2,0,0,0,2
5,3,3,769.0,0.0,0,1,0,1,1,30.0,0.199,1,0,1,4,17,0,0,0,3,1,0,2,0,0,0,2
5,6,2,222.0,0.1,0,0,0,1,1,102.0,0.352,1,0,0,3,13,0,0,0,5,2,0,1,0,1,0,2
5,2,4,397.0,0.0,1,1,1,0,2,262.0,0.757,1,1,1,1,19,0,0,0,1,1,0,3,0,0,0,2
1,1,1,430.0,0.1,1,0,0,0,4,297.0,0.458,0,0,0,3,12,0,0,0,1,1,0,1,0,0,0,2
4,5,1,145.0,0.1,0,0,1,0,1,86.0,0.132,1,0,0,3,13,0,0,0,7,2,0,1,0,1,0,2
4,8,2,392.0,0.1,1,0,0,0,5,162.0,0.34,0,0,0,2,23,1,0,1,2,1,0,1,1,0,0,2
4,4,1,133.0,0.2,0,0,0,0,1,66.0,0.259,1,0,0,0,8,0,0,0,1,1,0,0,0,1,0,2
4,3,3,908.0,0.2,1,0,0,1,3,148.0,0.106,1,0,0,4,17,0,0,0,3,1,0,2,0,0,0,2
5,8,4,1111.0,0.0,1,1,0,1,2,524.0,0.355,1,0,0,3,14,0,0,0,2,1,0,3,0,0,0,2
4,3,4,229.0,0.0,1,1,1,0,2,87.0,0.355,1,0,1,4,16,1,1,0,1,1,0,3,0,0,0,2
5,4,1,237.0,0.1,1,0,0,0,3,109.0,0.303,1,0,0,4,16,0,1,0,2,1,0,1,1,0,0,2
4,3,4,1063.0,0.0,1,1,1,0,2,431.0,0.232,1,0,0,3,11,1,1,0,1,1,0,3,1,0,0,2
5,5,3,160.0,0.2,0,0,1,1,0,60.0,0.838,1,1,1,1,21,0,0,0,1,2,0,2,1,0,0,2
5,1,1,185.0,0.1,0,1,0,0,1,94.0,0.381,0,0,0,3,14,0,0,0,1,1,0,1,0,0,0,2
4,4,3,441.0,0.0,0,1,0,1,4,208.0,0.135,0,0,0,3,11,0,1,0,6,1,0,2,0,0,0,2
4,9,3,571.0,0.1,0,0,1,1,3,263.0,0.834,0,1,0,4,15,0,0,0,1,2,0,2,1,0,0,2
4,2,3,608.0,0.1,0,0,1,1,2,391.0,0.487,1,0,0,2,10,1,0,0,6,1,0,2,0,0,0,2
4,1,1,109.0,0.0,0,0,1,0,4,106.0,0.817,0,1,0,1,20,0,0,0,5,1,0,1,1,0,0,2
4,8,4,386.0,0.3,1,1,0,0,4,129.0,0.619,0,0,0,2,10,0,1,0,7,1,0,2,1,0,0,2
4,1,1,132.0,0.1,0,0,0,0,1,71.0,0.616,1,0,0,2,10,0,0,0,6,1,0,0,1,1,0,2
5,2,2,395.0,0.3,1,0,0,0,2,396.0,0.2,1,0,0,3,13,0,0,1,4,1,0,1,0,0,0,2
2,1,6,1119.0,0.1,0,1,1,0,0,297.0,0.203,1,0,0,1,19,1,1,0,2,1,0,2,1,0,0,2
5,2,2,315.0,0.2,1,0,0,1,2,199.0,0.503,1,0,0,3,12,0,0,0,1,1,0,2,0,0,0,2
0,7,3,480.0,0.3,1,0,0,1,2,196.0,0.11,1,0,0,2,5,0,0,0,5,2,0,2,0,0,0,2
0,3,1,132.0,0.1,0,0,0,1,3,118.0,0.319,0,0,0,3,11,0,0,0,7,1,0,1,0,0,0,2
5,4,1,112.0,0.0,0,0,0,1,2,189.0,0.784,1,1,0,1,22,0,0,0,4,1,0,1,0,0,0,2
5,2,3,492.0,0.0,0,1,1,0,0,174.0,0.318,1,0,1,1,20,0,0,0,1,1,0,2,1,0,0,2
4,1,2,177.0,0.1,0,1,1,0,4,121.0,0.226,0,0,0,2,10,0,0,1,1,1,0,2,1,0,0,2
0,1,1,28.0,0.2,0,0,0,1,0,96.0,0.34,0,0,0,1,22,0,0,1,5,1,0,1,0,0,1,2
5,8,4,459.0,0.1,0,0,0,1,2,281.0,0.176,1,0,0,3,13,0,1,0,1,1,0,1,1,0,0,2
5,2,2,128.0,0.0,1,1,0,0,3,46.0,0.583,1,0,0,1,20,0,0,0,3,1,0,2,1,0,0,2
5,0,4,611.0,0.0,0,1,1,0,1,25.0,0.161,1,0,1,3,14,0,0,0,2,2,0,2,0,0,0,2
5,1,3,337.0,0.2,0,0,1,0,0,122.0,0.143,1,0,0,3,11,1,0,0,3,1,0,1,0,0,0,2
0,8,2,70.0,0.1,0,1,0,0,4,52.0,0.391,0,0,0,3,14,0,0,1,6,1,0,1,0,0,0,2
3,3,3,477.0,0.1,1,0,1,0,2,226.0,0.401,0,0,0,3,11,0,1,0,5,1,0,2,0,0,0,2
4,4,2,150.0,0.2,0,1,0,0,1,108.0,0.408,1,0,0,1,20,0,1,0,5,1,0,1,1,0,0,2
5,2,3,180.0,0.3,1,0,0,1,5,125.0,0.199,0,0,0,2,10,0,1,0,5,1,0,2,0,0,0,2
5,7,3,300.0,0.0,0,0,1,0,1,68.0,0.309,1,0,1,1,19,1,0,0,4,2,0,1,1,1,0,2
4,9,3,401.0,0.1,1,1,0,0,2,202.0,0.686,1,0,1,3,12,0,0,0,1,2,0,2,1,0,0,2
4,2,2,123.0,0.0,0,1,1,0,0,98.0,0.453,1,0,0,1,18,0,1,0,3,1,0,2,1,0,0,2
0,8,2,105.0,0.3,0,0,0,1,5,152.0,0.068,0,0,0,3,14,0,0,1,6,1,0,1,1,0,0,2
1,9,1,59.0,0.0,0,0,0,0,1,36.0,0.336,1,0,0,0,9,0,0,0,2,2,0,0,0,1,0,2
5,0,1,199.0,0.0,0,0,0,0,5,337.0,0.26,0,0,0,1,19,0,1,0,1,2,0,0,0,0,0,2
5,8,2,214.0,0.1,0,0,0,1,4,63.0,0.356,0,0,0,0,8,0,0,0,4,1,0,1,1,0,0,2
5,1,2,781.0,0.2,1,0,1,0,4,243.0,0.314,0,0,0,3,11,1,0,1,10,1,0,2,0,0,0,2
